"Month","Trtmt","OTU","baseMean","l2FC","SE","pvalue","Kingdom","Phylum","Class","Order","Family","Genus","Species","Total","padj","Minerals"
"1826",2.5,"Quartz","1_6693",2.72002030646427,4.1945272873487,1.31394063722106,0.00141131788048165,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.00869315502441313,"Minerals"
"1827",2.5,"Quartz","61_43977",1.47770702254727,3.18011529940495,1.35411142810885,0.0188497744416364,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0614954468181046,"Minerals"
"1828",2.5,"Quartz","65_2073",1.51589191715606,3.58276743846487,1.45212275465657,0.0136150658584881,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0487379893774862,"Minerals"
"1829",2.5,"Quartz","15_116696",1.73810445177923,0.389860862187599,0.962071125999023,0.685307859398506,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.78730716870433,"Minerals"
"1830",2.5,"Quartz","24_859940",1.08360516188256,-0.324511388753066,1.13707888284265,0.775345067246199,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.854956391115228,"Minerals"
"1831",2.5,"Quartz","106_16041",3.24613330659405,-0.498350680928278,0.741162650241252,0.501335166907135,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.637312332609688,"Minerals"
"1832",2.5,"Quartz","73_51005",0.63301890472085,2.84176140321757,2.05538542741829,0.166789711715544,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.292177721941414,"Minerals"
"1833",2.5,"Quartz","93_119162",0.906104810860028,-1.55825356244778,1.20558313076062,0.196173319544938,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.329176697877715,"Minerals"
"1834",2.5,"Quartz","58_115689",0.743989985374493,1.05419710466618,1.27094815745117,0.40684574384676,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.551239159243827,"Minerals"
"1835",2.5,"Quartz","67_5362",0.8458271591224,3.94978250766179,1.74070363337834,0.023263925673443,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0724614078353142,"Minerals"
"1836",2.5,"Quartz","58_19490",2.44331967089008,2.1256849024814,1.08069639307901,0.0491880010975101,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.126556627823802,"Minerals"
"1837",2.5,"Quartz","89_13013",0.870542314284391,-1.3650004804232,1.33399048097733,0.306191528414573,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.450174449514283,"Minerals"
"1838",2.5,"Quartz","25_46793",0.733777245034016,2.11921865106642,1.68015746935439,0.207193057020196,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.342548092931649,"Minerals"
"1839",2.5,"Quartz","74_458509",0.754641411300364,-0.222625749738437,1.3633687272131,0.870289373518897,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.915898914610854,"Minerals"
"1840",2.5,"Quartz","4_89749",1.84795563310624,1.83355853751527,1.10125311633031,0.0959178106184979,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.200607106035301,"Minerals"
"1841",2.5,"Quartz","69.2_188995",0.756801099877199,0.665850057500197,1.43264186314535,0.642095624316674,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.75613330816455,"Minerals"
"1842",2.5,"Quartz","102_18095",2.67736228196684,5.55376547842329,1.57548905742826,0.000423313824878676,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.00338532463676282,"Minerals"
"1843",2.5,"Quartz","74_38355",1.28853754294047,3.28489767661767,1.4870053330199,0.0271698282637098,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0821413412623784,"Minerals"
"1844",2.5,"Quartz","59_8811",2.18413426294453,-0.0369935900961842,1.07758622115711,0.972613961631127,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.980553667440361,"Minerals"
"1845",2.5,"Quartz","99_153984",1.5501615759001,1.23708684118973,1.11506169151549,0.267243199527628,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.409485547663301,"Minerals"
"1846",2.5,"Quartz","38_27155",0.68593513793264,1.89607781202384,1.6685459489504,0.255803688392541,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.398885801975743,"Minerals"
"1847",2.5,"Quartz","96_2992",1.66809949740794,-3.23873340949708,1.08183665238236,0.00275584221773034,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0145758678325352,"Minerals"
"1848",2.5,"Quartz","43_101369",0.68578302315419,2.53626688750008,1.74626732863282,0.146392291027041,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.268042223007259,"Minerals"
"1849",2.5,"Quartz","93_145148",0.675789770498562,-1.13000731763952,1.3814142516448,0.413352863735036,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.556696604921231,"Minerals"
"1850",2.5,"Quartz","104_33374",1.54220462932591,-2.75368553333593,1.03410667825876,0.00774787017245168,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0316318005387697,"Minerals"
"1851",2.5,"Quartz","74.2_5160",1.26241254973649,3.31527132822371,1.47427476694463,0.0245285811550245,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.0758651174458479,"Minerals"
"1852",2.5,"Quartz","75_13763",2.32876831131473,0.913280482702828,0.945516900583647,0.334091201045011,"Bacteria","Planctomycetes","Phycisphaerae","WD2101",NA,NA,NA,25247.9282116552,0.480329025949462,"Minerals"
"1853",2.5,"Quartz","50_953",1.49293585487625,1.7925336183427,1.18846206617358,0.13148286829487,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.250588491271859,"Minerals"
"1854",2.5,"Quartz","73_240541",0.642354474186593,1.83515793448039,1.67006698414742,0.271832237425236,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.413694162933046,"Minerals"
"1855",2.5,"Quartz","100_163965",0.794616239150307,0.715295726984692,1.429804111594,0.61688122091908,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.737275679010641,"Minerals"
"1856",2.5,"Quartz","7_162803",1.21314617643792,2.20216777118903,1.397724580808,0.115132383555607,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.227866175787138,"Minerals"
"1857",2.5,"Quartz","73_580939",0.723450176823828,3.01151897328865,2.04050555759473,0.139979052909757,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.260156704805944,"Minerals"
"1858",2.5,"Quartz","1_17323",2.72568608757984,4.33850837383546,1.39050410982267,0.00180791197844725,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales",NA,NA,NA,25247.9282116552,0.0103369041360294,"Minerals"
"1859",2.5,"Quartz","23_8984",1.12416990649711,1.30804414513236,1.18352288626791,0.269067574018548,"Bacteria","Planctomycetes","Phycisphaerae","CPla-3",NA,NA,NA,25247.9282116552,0.411006127288691,"Minerals"
"1860",2.5,"Quartz","15_14824",6.36339777828036,5.45574513763904,1.33156730016355,4.18113043853613e-05,"Bacteria","Planctomycetes","Phycisphaerae","CPla-3",NA,NA,NA,25247.9282116552,0.000537885009540846,"Minerals"
"1861",2.5,"Quartz","69_247753",2.50699142044121,1.97510927512774,0.884135755247131,0.0254867944737217,"Bacteria","Planctomycetes","Phycisphaerae","CPla-3",NA,NA,NA,25247.9282116552,0.0782989830225033,"Minerals"
"1862",2.5,"Quartz","50_389250",2.16343519244241,1.58667385146768,1.17197399296806,0.17578509272559,"Bacteria","Planctomycetes","Phycisphaerae","CPla-3",NA,NA,NA,25247.9282116552,0.303204733961038,"Minerals"
"1863",2.5,"Quartz","102_191473",4.95443631483038,1.1439217026257,0.796695134469324,0.151049675078443,"Bacteria","Planctomycetes","Phycisphaerae","CPla-3",NA,NA,NA,25247.9282116552,0.274534729539186,"Minerals"
"1864",2.5,"Quartz","73_541517",0.635157834800166,1.35499056934192,1.95157636878602,0.487490525969912,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.62680978612477,"Minerals"
"1865",2.5,"Quartz","1_171348",0.629922353748984,-1.69837685544944,1.25559123994817,0.176167123511867,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.303651636478934,"Minerals"
"1866",2.5,"Quartz","104_77045",0.629420440621162,-2.44238367723277,1.41773868158743,0.0849370156593308,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.184515768406814,"Minerals"
"1867",2.5,"Quartz","77_145199",1.64964143170073,-0.842891955931327,0.874234759525185,0.334971580855095,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.481314604253685,"Minerals"
"1868",2.5,"Quartz","23_22171",1.98679335979388,-3.75875799127465,0.948224702822475,7.37057933418882e-05,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.000835106924561761,"Minerals"
"1869",2.5,"Quartz","92_22700",1.26228772668486,-3.21685598844652,1.13764250650253,0.00468908932060091,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0216332004162586,"Minerals"
"1870",2.5,"Quartz","99_101852",2.38797137171628,-1.54677434614519,0.764735008387343,0.0431115278897969,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.115619407044298,"Minerals"
"1871",2.5,"Quartz","100_39127",0.624565467067211,-2.40538534335092,1.4225623125662,0.0908592967670991,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.192802803277263,"Minerals"
"1872",2.5,"Quartz","67_55543",0.89169192246566,-2.28449972939677,1.29256672846572,0.0771590239151745,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.173911265940522,"Minerals"
"1873",2.5,"Quartz","95_39106",1.65899423679617,-2.59906810981855,0.8957660066864,0.00371376754831511,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0178811030104061,"Minerals"
"1874",2.5,"Quartz","104_148230",0.811410614593945,0.385745425316884,1.43066549097947,0.787447559297582,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.862908372433464,"Minerals"
"1875",2.5,"Quartz","96_5817",0.874358981687789,-2.88216810120482,1.32118814691821,0.0291466692728679,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0863216703884695,"Minerals"
"1876",2.5,"Quartz","93_437065",0.60364785123965,-0.251083261886065,1.34371901223779,0.851772778602196,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.904894091676311,"Minerals"
"1877",2.5,"Quartz","58_55238",0.956839452004475,-1.39588623130647,1.57723647819317,0.376145706666397,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.52136918937486,"Minerals"
"1878",2.5,"Quartz","104_641",3.90402452282477,-1.87710485317496,0.719026376810923,0.00903781790616757,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0359475204963509,"Minerals"
"1879",2.5,"Quartz","96_737066",0.719183907730761,-0.213813042900267,1.32765301729735,0.872057268538768,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.917368591691123,"Minerals"
"1880",2.5,"Quartz","28_10419",8.06667861693104,-1.52013748700512,0.548360968043586,0.00556877965633994,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0246945884221897,"Minerals"
"1881",2.5,"Quartz","1_19010",2.46545374267296,0.551938992363818,0.85074875396382,0.516488021271427,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.649885589679279,"Minerals"
"1882",2.5,"Quartz","65_249701",0.656568984111751,-3.22710523616169,1.59622737885613,0.0432065544718378,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.115748578682689,"Minerals"
"1883",2.5,"Quartz","93_161057",1.7233034891259,-4.8056111047293,1.3213724357192,0.000276010568059835,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00240051444756265,"Minerals"
"1884",2.5,"Quartz","102_20595",1.64339506193742,-3.1935093651723,1.12897778225165,0.0046741379585613,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0216200763251806,"Minerals"
"1885",2.5,"Quartz","58_97850",0.86705829455601,-0.110124992998206,1.64731093808794,0.946700027511007,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.9642676568875,"Minerals"
"1886",2.5,"Quartz","106_54356",5.52110082078416,-4.38978265158112,0.883409394516362,6.72514084930091e-07,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,1.6578884976834e-05,"Minerals"
"1887",2.5,"Quartz","106_257729",1.22036053652171,-4.47667809731899,1.42969546149968,0.00174087058118798,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0100937801303622,"Minerals"
"1888",2.5,"Quartz","97_348378",1.79655887319779,-3.61171149303328,1.1374696569723,0.00149725167704954,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00908651509167656,"Minerals"
"1889",2.5,"Quartz","38_45453",2.02367636756131,-1.65987823559032,1.11484605530312,0.136517496673967,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.257206877791532,"Minerals"
"1890",2.5,"Quartz","96_20817",1.12950787305669,-4.45477743058411,1.3902967814096,0.00135442253903558,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00836355917854468,"Minerals"
"1891",2.5,"Quartz","96_8490",2.93168203944796,-4.62305999994459,1.02153196347611,6.02202285819841e-06,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.000112684821664773,"Minerals"
"1892",2.5,"Quartz","97_4940",12.9722205445867,-3.37454359305766,0.756810353962632,8.23803743063754e-06,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.000140330706577067,"Minerals"
"1893",2.5,"Quartz","50_127335",1.35672601035676,-4.68652913991215,1.42888001752214,0.00103857908613886,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00680448366780631,"Minerals"
"1894",2.5,"Quartz","92_190594",1.23602434012849,-5.59248494783358,1.5222435027263,0.000238928768035026,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00211524751629575,"Minerals"
"1895",2.5,"Quartz","67_33059",2.82058775675641,-0.656515756330822,0.858973584066378,0.444686927533085,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.587303853943849,"Minerals"
"1896",2.5,"Quartz","96_23519",3.83807443240405,-4.43457502473425,0.888840612970124,6.06399360337895e-07,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,1.52837389799449e-05,"Minerals"
"1897",2.5,"Quartz","99_192257",0.881134164247101,0.850827191093782,1.6831115239854,0.613201726013489,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.734177539143635,"Minerals"
"1898",2.5,"Quartz","106_64772",0.844908758290124,0.299662209033068,1.5108578870783,0.842779753897531,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.899207771977064,"Minerals"
"1899",2.5,"Quartz","96_4873",5.00562747180387,-1.77404849216952,0.574213686138314,0.00200475712924282,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0112030545457687,"Minerals"
"1900",2.5,"Quartz","26_617",1.66824589365807,1.71505360034076,1.26403576290746,0.174842284011266,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.301789267301068,"Minerals"
"1901",2.5,"Quartz","1_713",0.846498265991014,2.11373772579543,1.49862294345761,0.158405866815382,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.285176742736146,"Minerals"
"1902",2.5,"Quartz","73.2_119247",2.2484376845479,-0.743822125220053,0.834173540468698,0.372560451281733,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.517561481814331,"Minerals"
"1903",2.5,"Quartz","39_60503",1.80337134105864,-2.53073081798287,0.946038668380309,0.00747110201082443,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0312244026509921,"Minerals"
"1904",2.5,"Quartz","38_90640",0.791080686177916,-0.668471139954694,1.64382522738602,0.684260773581872,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.786715536669819,"Minerals"
"1905",2.5,"Quartz","93_2407",10.5872533013669,-4.03019697831152,0.626710861690044,1.27007710786431e-10,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,7.46926299148772e-09,"Minerals"
"1906",2.5,"Quartz","55_131738",0.831513534814291,1.4998451646235,1.78957046775737,0.40197261125264,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.546134405827294,"Minerals"
"1907",2.5,"Quartz","91_143004",1.40405613122428,-2.14915044558853,1.05064922587547,0.0408011410894627,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.110867787118782,"Minerals"
"1908",2.5,"Quartz","102_8379",0.694188164894787,-2.53254926240305,1.30266333575141,0.051879555060808,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.131698356629184,"Minerals"
"1909",2.5,"Quartz","28_88112",2.64575031238757,-1.60555580673792,0.771348541407609,0.0373888969490133,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.103648232844066,"Minerals"
"1910",2.5,"Quartz","28_30192",2.07664186710771,-2.54963330745939,1.08432819855036,0.0187055133510826,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0611145740438811,"Minerals"
"1911",2.5,"Quartz","102_643248",1.00515114203407,-1.28445030253329,1.23001221732279,0.29636596211255,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.44071277930042,"Minerals"
"1912",2.5,"Quartz","1_89061",2.8549011157581,-4.20242230318211,0.993095564056571,2.31994153679011e-05,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.000334014599604961,"Minerals"
"1913",2.5,"Quartz","28_49484",0.960184979175384,0.428187036961987,1.27864521061573,0.737718955467104,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.831280027373972,"Minerals"
"1914",2.5,"Quartz","99_130842",2.42370595585859,-3.52667780423478,0.924467091182925,0.000136280887766293,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00135186262161745,"Minerals"
"1915",2.5,"Quartz","106_520545",1.29468541138376,-5.58984276044593,1.55157438180334,0.000314940063455727,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00266404779703988,"Minerals"
"1916",2.5,"Quartz","99_86700",0.748347479884459,-2.21851847928962,1.35384423013767,0.101279765034691,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.208989991341426,"Minerals"
"1917",2.5,"Quartz","96_141550",1.17664208267213,-0.0199804160742053,1.19847685311393,0.986698677570628,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.989904847115943,"Minerals"
"1918",2.5,"Quartz","96_75925",0.630184048293745,-1.63379265919703,1.2319394756115,0.184774930556893,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.31388863719087,"Minerals"
"1919",2.5,"Quartz","86_15125",2.59498046875692,-1.60868199157123,0.899154844405993,0.073597985223431,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.168631233477433,"Minerals"
"1920",2.5,"Quartz","58_210047",3.29527143926366,-1.64131790158921,0.837927325747124,0.0501381912276249,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.128466112377836,"Minerals"
"1921",2.5,"Quartz","96_7773",12.2151204730424,-3.29612622486283,0.5928294587258,2.69789162556141e-08,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,9.00512475018471e-07,"Minerals"
"1922",2.5,"Quartz","67.2_13178",3.82353958991183,-1.12411815123132,0.655691774020274,0.0864552398760005,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.186476725015797,"Minerals"
"1923",2.5,"Quartz","104_54305",3.31061347152204,-5.95843297345049,1.20904529138244,8.29850328139083e-07,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,1.95212410524146e-05,"Minerals"
"1924",2.5,"Quartz","95_406167",1.12115381576346,-5.59483554719565,1.48662665791029,0.000167589552316884,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.00159210074701039,"Minerals"
"1925",2.5,"Quartz","76_295198",0.69541246531031,0.691474604092004,1.66797433276833,0.678464402032596,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.783087417299304,"Minerals"
"1926",2.5,"Quartz","38_100110",0.787282199900137,0.251564945807036,1.46198881232012,0.863382212024827,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.912908417680361,"Minerals"
"1927",2.5,"Quartz","76_9721",1.21349595451204,-0.195699437866408,1.04190077314753,0.851010507857112,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.904473302240563,"Minerals"
"1928",2.5,"Quartz","76_116705",0.632020366568682,2.05139427477386,1.65635749863414,0.215531725982408,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.350931683043209,"Minerals"
"1929",2.5,"Quartz","4_80740",1.40401495953735,0.286128524808522,1.08303719061625,0.7916328550279,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.865957994649652,"Minerals"
"1930",2.5,"Quartz","96_72865",1.29048818859513,-1.43525950075746,0.93466924992258,0.124641397801732,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.24085550418668,"Minerals"
"1931",2.5,"Quartz","93_37571",1.16029982503021,-2.39377593816417,1.119907497255,0.0325592565104622,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0932936132994039,"Minerals"
"1932",2.5,"Quartz","72_6124",1.15228539481692,-0.4725836475008,1.2297312269417,0.700757351255904,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.800587723220205,"Minerals"
"1933",2.5,"Quartz","55_327545",1.40766764889109,-1.26487031790004,1.13925895458757,0.266888263224328,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.409195537035437,"Minerals"
"1934",2.5,"Quartz","39_32974",1.01291070856924,0.68657952537378,1.14285459859801,0.548000900710574,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.679158165958414,"Minerals"
"1935",2.5,"Quartz","39_7112",2.75386309250612,-1.91666979931815,0.852401634257212,0.0245409833357217,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0758651174458479,"Minerals"
"1936",2.5,"Quartz","94_2519",1.27243441256536,-3.0733955336281,1.0895047907907,0.00478875571395821,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.0219447618060794,"Minerals"
"1937",2.5,"Quartz","72.2_59049",2.37174550739587,-0.774784436864321,0.843483980145487,0.358329613372835,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae",NA,NA,25247.9282116552,0.5046032753882,"Minerals"
"1938",2.5,"Quartz","77.2_191980",1.40688227709015,-4.59433822847086,1.33476937972327,0.000577331067758642,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,25247.9282116552,0.00429396727383331,"Minerals"
"1939",2.5,"Quartz","92_3962",4.32690944148326,-3.76773996073152,0.786596904827757,1.66843893546289e-06,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,25247.9282116552,3.67950372374405e-05,"Minerals"
"1940",2.5,"Quartz","96_109114",1.35059627543262,-5.74071918882914,1.51226526566756,0.000146986693466294,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,25247.9282116552,0.00144644276040537,"Minerals"
"1941",2.5,"Quartz","1_200919",1.05591741715491,-1.34160200353043,1.46409478645423,0.35949096269978,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,25247.9282116552,0.505241559650229,"Minerals"
"1942",2.5,"Quartz","28_91509",0.636326702716864,0.182011175084646,1.48322938916361,0.902334557602669,"Bacteria","Planctomycetes","Planctomycetia","Gemmatales","Gemmataceae","Gemmata",NA,25247.9282116552,0.936456452638064,"Minerals"
