OTUId	2_12	2_9	2_6	2_3	Ferrihydrite	1_12	Heavy	1_9	Kaolinite	1_6	Quartz	1_3
75_218742;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_108934;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_148723;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_978146;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_663375;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_166530;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_210123;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
55_29328;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75.2_157038;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_47979;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
75_1044285;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_228782;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_49942;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_378;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
50_918557;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_38072;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
74_32843;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_141517;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_194512;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
OTU_37308;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
72.2_799069;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_957794;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
42_1756746;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
106_1023751;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_50674;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
58_108614;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
71.2_1276461;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_45761;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_353983;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_542006;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_1064387;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
55_56058;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_187413;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_891154;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_59848;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_417427;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_417525;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_39747;barcodelabel=1_6	0	0	0	0	1	0	0	0	0	1	0	0
75.2_177627;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_610197;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_505349;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_946029;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_572453;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_62921;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_399450;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_408854;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
75_288961;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
67_136372;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_140133;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_32345;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_327300;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_325451;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_321792;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_30479;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	1	0
OTU_34085;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_32849;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_303940;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_25091;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_28716;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_297347;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_26825;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_34307;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_44575;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_47438;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	1	0
OTU_46728;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_40839;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_41853;barcodelabel=1_12	0	0	0	0	1	2	0	0	0	0	0	0
OTU_55672;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_51463;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_47669;barcodelabel=1_3	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52824;barcodelabel=2_9	0	1	0	0	0	0	0	0	0	0	0	0
OTU_36199;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_355971;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_35230;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_36643;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_37229;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_37149;barcodelabel=1_6	0	0	0	0	0	0	0	0	0	1	0	0
76_11369;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_1323588;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_952793;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
OTU_123078;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
75.2_51492;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_523425;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_206081;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
68.2_520817;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_98255;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
28_715228;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_1248296;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_59583;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
61_923884;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_857723;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
42_869162;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_817200;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_294240;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_467561;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
68.2_915206;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
93_575471;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
OTU_209471;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_194473;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
OTU_225591;barcodelabel=2_3	0	0	0	1	0	0	0	0	0	0	0	0
OTU_227768;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_176157;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_156195;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
7_18640;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
28_4986;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
7_26148;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73_21991;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
49_1282;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
13_7273;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_43281;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
89_1610;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
73_43523;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_29812;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_60405;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_48612;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77_43784;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_10745;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_15387;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77_16215;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
61_10772;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
69_42701;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
58_23603;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
56_23689;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
15_14824;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
65_10031;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
7_19257;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_10257;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
19_2755;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
44_7533;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
62_4099;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
29_6176;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70.2_21652;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
43_29785;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
74_43862;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_54594;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_30286;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_39235;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74_75569;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
28_100576;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
83_50139;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
47_71184;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73_21192;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_6286;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
38_27155;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
2_78100;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_13979;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
44_81758;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_117620;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70.2_14080;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
76_37641;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_117772;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
61_48733;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
77_43374;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74_40805;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_2737;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
65_28838;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
55_11675;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_19138;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_105003;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
24_66578;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_67824;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_31247;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
OTU_81280;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
104_97;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_2006;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
OTU_92871;barcodelabel=1_9	0	0	0	0	0	0	0	1	0	0	0	0
OTU_75390;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
76.2_75806;barcodelabel=Quartz	0	0	1	0	0	0	0	0	0	0	1	0
OTU_62068;barcodelabel=1_12	0	0	0	0	0	1	0	0	0	0	0	0
OTU_74672;barcodelabel=2_6	0	0	1	0	0	0	0	0	0	0	0	0
OTU_68181;barcodelabel=2_12	1	0	0	0	0	0	0	0	0	0	0	0
65_15967;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
69.2_13522;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
53_11215;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72.2_587;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_69;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
41_14499;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
3_7318;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_12954;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
67.2_9486;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
89_10185;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
70.2_13017;barcodelabel=Ferrihydrite	0	0	0	1	1	0	0	0	0	0	0	0
41_56097;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_1244;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
37_414;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
10_2376;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_2249;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
75_8877;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_3909;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
65_591;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
69_2880;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
69_264;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
102_5134;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
77.2_14541;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
50_3351;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
76.2_1045;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
26_617;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73_356770;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
74.2_5160;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
69_16345;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_151288;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_177114;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
79_59029;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_63555;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_62628;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_85128;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
41_40635;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_40454;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_44301;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
7_110777;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_29642;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_1589;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_142429;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
38_39956;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_24892;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
19_4863;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
39_124616;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
22_83867;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
44_76468;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71_58212;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_30547;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_49595;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
68_13285;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_83868;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_158816;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
53_44943;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73_28561;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_21687;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_72968;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
77.2_54255;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
70_37289;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
48_136575;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_206280;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_103555;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
22_77362;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
71_270301;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
74_109471;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
93_31471;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
77.2_16911;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_326803;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
1_9266;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
1_713;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
86_174112;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_20662;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
21_86279;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
10_4464;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_33674;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_116217;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_53755;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_150723;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_180769;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_61675;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_235347;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73_95130;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_33739;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
37_8777;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71.2_109499;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
76.2_12383;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
72_1958;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_15476;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
70.2_5470;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
76.2_2668;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
80_1010;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
61_4839;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
26_10128;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
39_4679;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
77.2_8409;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
50_7130;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
55_4016;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
49_30926;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
23_6412;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
23_5083;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
65_1697;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71_2269;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
69.2_6860;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
71_9492;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
7_1173;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
69_5791;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72.2_1022;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
65_477;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
50_1669;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
1_6693;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
73_37380;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_21453;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
58_1449;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_57764;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
104_38858;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
67.2_7124;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
19_36802;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
1_17323;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
7_124816;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
76_109023;barcodelabel=Quartz	0	0	0	0	0	0	0	0	0	0	1	0
55_28410;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
71.2_2335;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
71_34878;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
72_17089;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
39_27729;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
23_26304;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
89_7097;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
28_34099;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
72_25576;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
69_3158;barcodelabel=Quartz	0	0	0	0	0	1	0	0	0	0	1	0
74.2_32313;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
21_18795;barcodelabel=Heavy	0	0	0	0	0	0	1	0	0	0	0	0
39_5166;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
49_48070;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
37_39732;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
69.2_27278;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
26_20739;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
64_12324;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
7_89386;barcodelabel=Ferrihydrite	0	0	0	0	1	0	0	0	0	0	0	0
73_135532;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_433761;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
73.2_626833;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	1
71.2_104245;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
3_10516;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75_294133;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
75.2_165172;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
2_875371;barcodelabel=Kaolinite	0	0	0	0	0	0	0	0	1	0	0	0
